ui_charamake_parts.text was created: 8/8/2021 10:40:22 PM
Filesize is: 1681376 bytes

arm
Group 0
No33333 - スイートシムーン静[In]
No33334 - スイートシムーン雪[In]
No33335 - スイートシムーン影[In]
No33440 - フロレゾン[In]
No33540 - アクティブキャミ[In]
No33541 - アクティブキャミ月[In]
No33542 - アクティブキャミ影[In]
No33770 - スマートサファイア[In]
No33771 - スマートサファイア紅[In]
No33772 - スマートサファイア月[In]
No33773 - スマートサファイア雅[In]
No33774 - スマートサファイア葉[In]
No33775 - スマートサファイア影[In]
No33790 - シューティングドライブ[In]
No33791 - シューティングＤ・雪[In]
No33792 - シューティングＤ・紅[In]
No33793 - シューティングＤ・夜[In]
No33794 - シューティングＤ・桜[In]
No33820 - アデインエルナ[In]
No33821 - アデインエルナ紅[In]
No33822 - アデインエルナ夜[In]
No33823 - アデインエルナ月[In]
No33824 - アデインエルナ雪[In]
No33825 - アデインエルナ影[In]
No33900 - テンダーエメラルド[In]
No33901 - テンダーエメラルド紅[In]
No33902 - テンダーエメラルド月[In]
No33903 - テンダーエメラルド空[In]
No33904 - テンダーエメラルド雅[In]
No33905 - テンダーエメラルド影[In]
No33930 - ニレンカムイＦ[In]
No33931 - ニレンカムイＦ紅[In]
No33932 - ニレンカムイＦ夜[In]
No33933 - ニレンカムイＦ影[In]
No33934 - ニレンカムイＦ鋼[In]
No33935 - ニレンカムイＦ桜[In]
No34050 - エピティナトルカ[In]
No34051 - エピティナトルカ影[In]
No34052 - エピティナトルカ紅[In]
No34053 - エピティナトルカ夜[In]
No34054 - エピティナトルカ桜[In]
No34055 - エピティナトルカ月[In]
No34080 - カレテラヴィント[In]
No34081 - カレテラヴィント紅[In]
No34082 - カレテラヴィント雅[In]
No34083 - カレテラヴィント雪[In]
No34084 - カレテラヴィント影[In]
No34085 - カレテラヴィント陽[In]
No34160 - エヴィルアマルティ[In]
No34161 - エヴィルアマルティ夜[In]
No34162 - エヴィルアマルティ月[In]
No34163 - エヴィルアマルティ影[In]
No34164 - エヴィルアマルティ雪[In]
No34165 - エヴィルアマルティ栗[In]
No34180 - クラリッサの衣装[In]
No34181 - クラリッサの衣装　紅[In]
No34182 - クラリッサの衣装　夜[In]
No34183 - クラリッサの衣装　雪[In]
No34184 - クラリッサの衣装　雅[In]
No34250 - フロリックポプシー[In]
No34251 - フロリックポプシー紅[In]
No34252 - フロリックポプシー空[In]
No34253 - フロリックポプシー桜[In]
No34254 - フロリックポプシー影[In]
No34255 - フロリックポプシー陽[In]
No34410 - リバティークラスタ[In]
No34430 - フルドレスコマンダー[In]
No34431 - フルドレスコマンダー紅[In]
No34432 - フルドレスコマンダー夜[In]
No34433 - フルドレスコマンダー鋼[In]
No34434 - フルドレスコマンダー雪[In]
No34435 - フルドレスコマンダー雅[In]
No34460 - エクエスティオー[In]
No34461 - エクエスティオー月[In]
No34462 - エクエスティオー影[In]
No34470 - エクエスティオー萌[In]
No34471 - エクエスティオー紅[In]
No34472 - エクエスティオー空[In]
No34700 - コンバットアンダー[In]
No34701 - コンバットアンダー葉[In]
No34702 - コンバットアンダー紅[In]
No34703 - コンバットアンダー雅[In]
No34704 - コンバットアンダー雪[In]
No34705 - コンバットアンダー影[In]
No35070 - カレイホンポー[In]
No35071 - カレイホンポー夜[In]
No35072 - カレイホンポー影[In]
No35073 - カレイホンポー空[In]
No35074 - カレイホンポー紅[In]
No35075 - カレイホンポー桜[In]
No35090 - トゥードイロジオン[In]
No35091 - トゥードイロジオン紅[In]
No35092 - トゥードイロジオン夜[In]
No35093 - トゥードイロジオン雪[In]
No35094 - トゥードイロジオン栗[In]
No35095 - トゥードイロジオン陽[In]
No36080 - フロレゾン影[In]
No36330 - ロードゥクロープ[In]
No36331 - ロードゥクロープ夜[In]
No36332 - ロードゥクロープ雅[In]
No36333 - ロードゥクロープ影[In]
No36334 - ロードゥクロープ栗[In]
No36335 - ロードゥクロープ紅[In]
No36350 - フォルニスフィジス[In]
No36351 - フォルニスフィジス月[In]
No36352 - フォルニスフィジス影[In]
No36353 - フォルニスフィジス紅[In]
No36354 - フォルニスフィジス夜[In]
No36355 - フォルニスフィジス雅[In]
No36760 - メルターウィンテル[In]
No36761 - メルターウィンテル海[In]
No36762 - メルターウィンテル栗[In]
No36763 - メルターウィンテル雅[In]
No36764 - メルターウィンテル影[In]
No36765 - メルターウィンテル雪[In]
No36950 - ￥ミコトクラスタ　Ｃ１
No36951 - ￥ミコトクラスタ　Ｃ２
No36952 - ￥ミコトクラスタ　Ｃ３
No36953 - ￥ミコトクラスタ　Ｃ４
No36954 - ￥ミコトクラスタ　Ｃ５
No36955 - ￥ミコトクラスタ　Ｃ６
No37120 - エスタテリザ[In]
No37121 - エスタテリザ海[In]
No37122 - エスタテリザ雪[In]
No37123 - エスタテリザ陽[In]
No37124 - エスタテリザ桜[In]
No37125 - エスタテリザ紅[In]
No37180 - シランスリート[In]
No37181 - シランスリート空[In]
No37182 - シランスリート雅[In]
No37183 - シランスリート紅[In]
No37184 - シランスリート雪[In]
No37185 - シランスリート鋼[In]
No37200 - イデアクラスタ[In]
No37240 - オールブリンクＦ[In]
No37320 - 亞悪巣制服Ｆ[In]
No37321 - 亞悪巣制服Ｆ雪[In]
No37322 - 亞悪巣制服Ｆ桜[In]
No37323 - 亞悪巣制服Ｆ夜[In]
No37324 - 亞悪巣制服Ｆ紅[In]
No37325 - 亞悪巣制服Ｆ月[In]
No37330 - ゼルドナシェイカー[In]
No37331 - ゼルドナシェイカー陽[In]
No37370 - ギャル風制服[In]
No37371 - ギャル風制服　影[In]
No37372 - ギャル風制服　空[In]
No37373 - ギャル風制服　桜[In]
No37374 - ギャル風制服　月[In]
No37375 - ギャル風制服　雪[In]
No37500 - ＭＦＤＢパーカー[In]
No37501 - ＭＦＤＢパーカー紅[In]
No37502 - ＭＦＤＢパーカー夜[In]
No37503 - ＭＦＤＢパーカー雪[In]
No37504 - ＭＦＤＢパーカー桜[In]
No37505 - ＭＦＤＢパーカー空[In]
No37520 - ズーイオスクリタ[In]
No37521 - ズーイオスクリタ海[In]
No37522 - ズーイオスクリタ紅[In]
No37523 - ズーイオスクリタ雪[In]
No37524 - ズーイオスクリタ陽[In]
No37525 - ズーイオスクリタ桜[In]
No37890 - ブレイクシュテック[In]
No37891 - ブレイクシュテック桜[In]
No37892 - ブレイクシュテック夜[In]
No37893 - ブレイクシュテック空[In]
No37894 - ブレイクシュテック雅[In]
No37895 - ブレイクシュテック葉[In]
No38060 - オプトレイオン[In]
No38061 - オプトレイオン影[In]
No38062 - オプトレイオン海[In]
No38063 - オプトレイオン空[In]
No38064 - オプトレイオン雪[In]
No38065 - オプトレイオン雅[In]
No38090 - ソフィスレーナル[In]
No38091 - ソフィスレーナル海[In]
No38092 - ソフィスレーナル雪[In]
No38093 - ソフィスレーナル影[In]
No38094 - ソフィスレーナル雅[In]
No38095 - ソフィスレーナル桜[In]
No38190 - シバ戦闘衣[In]
No38191 - シバ戦闘衣　鋼[In]
No38192 - シバ戦闘衣　陽[In]
No38193 - シバ戦闘衣　紅[In]
No38194 - シバ戦闘衣　夜[In]
No38195 - シバ戦闘衣　雅[In]
No38200 - ミトラ戦闘衣[In]
No38201 - ミトラ戦闘衣　鋼[In]
No38202 - ミトラ戦闘衣　陽[In]
No38203 - ミトラ戦闘衣　紅[In]
No38204 - ミトラ戦闘衣　夜[In]
No38205 - ミトラ戦闘衣　雅[In]
No38390 - ブラッディヴァンプ[In]
No38391 - ブラッディヴァンプ桜[In]
No38392 - ブラッディヴァンプ栗[In]
No38393 - ブラッディヴァンプ海[In]
No38394 - ブラッディヴァンプ雅[In]
No38395 - ブラッディヴァンプ萌[In]
No38970 - オールブリンクＦ紅[In]
No38980 - オールブリンクＦ影[In]
No39010 - イデアクラスタ銀[In]

Group 1
No100010 - Mates Quarter [In]
No100011 - Mates Quarter/2 [In]
No100120 - Aelio Wardat [In]
No100121 - Aelio Wardat/2 [In]
No100200 - N-Lustrous Prince [In]
No100201 - N-Lustrous Prince/2 [In]
No100210 - N-Ritual Clothes [In]
No100211 - N-Ritual Clothes/2 [In]
No100220 - Movas [In]
No100230 - N-Boxers [In]
No100231 - N-Boxers/2 [In]
No100240 - N-Monumental Agent [In]
No100241 - N-Monumental Agent/2 [In]
No100270 - N-Diabolic Terror [In]
No100271 - N-Diabolic Terror/2 [In]
No100290 - N-Risty Boynes [In]
No100291 - N-Risty Boynes/2 [In]
No100360 - N-Tank Top [In]
No100361 - N-Tank Top/2 [In]
No20001 - Human Inner M
No20002 - Newman Inner M
No20003 - Deuman Inner M
No20004 - CAST Inner M
No200040 - Allaia Quartz [In]
No200041 - Allaia Quartz/2 [In]
No200049 - Allaia Quartz [In]
No20005 - Smart Innerwear M
No20006 - Newman Innerwear M
No20007 - Deuman Innerwear M
No20008 - CAST Innerwear M
No200140 - N-Bright Blossom [In]
No200141 - N-Bright Blossom/2 [In]
No200160 - N-Viola Magica [In]
No200161 - N-Viola Magica/2 [In]
No200180 - N-Heartbreaker [In]
No200181 - N-Heartbreaker/2 [In]
No20021 - Ritual Clothes [In]
No20022 - Ritual Clothes: Sea [In]
No20023 - Ritual Clothes: Steel [In]
No20024 - Ritual Clothes: Shadow [In]
No200290 - N-Stripes [In]
No200291 - N-Stripes/2 [In]
No20031 - Royal Remnants [In]
No200310 - Actis [In]
No20032 - Royal Remnants: Ruby [In]
No20033 - Royal Remnants: Snow [In]
No200330 - Miness Lodia [In]
No200331 - Miness Lodia/2 [In]
No20034 - Royal Remnants: Shadow [In]
No200340 - Aelio Valkys [In]
No200341 - Aelio Valkys/2 [In]
No200380 - N-Cute [In]
No200381 - N-Cute/2 [In]
No200390 - N-Lady Tacker [In]
No200391 - N-Lady Tacker/2 [In]
No20040 - Tank Top 1 [In]
No20041 - Tank Top 1: Steel [In]
No200410 - Actis/B [In]
No20042 - Tank Top 1: Snow [In]
No20043 - Tank Top 1: Ruby [In]
No20051 - Frontier Guide [In]
No20052 - Frontier Guide: Ruby [In]
No20053 - Frontier Guide: Sea [In]
No20054 - Frontier Guide: Shadow [In]
No20061 - Boxers 2 [In]
No20062 - Boxers 2: Sea [In]
No20063 - Boxers 2: Snow [In]
No20064 - Boxers 2: Grace [In]
No20081 - Fancy 1 [In]
No20082 - Fancy 1: Shadow [In]
No20083 - Fancy 1: Grace [In]
No20084 - Fancy 1: Leaf [In]
No200840 - D'Or Vitesse [In]
No200841 - D'Or Vitesse/2 [In]
No20100 - Liner Jacket Ensemble [In]
No20101 - Liner Jacket Ensemble: Steel [In]
No20102 - Liner Jacket Ensemble: Night [In]
No20103 - Liner Jacket Ensemble: Snow [In]
No20111 - Boxers 1 [In]
No20112 - Boxers 1: Shadow [In]
No20113 - Boxers 1: Steel [In]
No20114 - Boxers 1: Night [In]
No20160 - Survivalist's Rig [In]
No20161 - Survivalist's Rig: Snow [In]
No20162 - Survivalist's Rig: Night [In]
No20163 - Survivalist's Rig: Ruby [In]
No20171 - Règle Jacket [In]
No20172 - Règle Jacket: Snow [In]
No20173 - Règle Jacket: Steel [In]
No20174 - Règle Jacket: Night [In]
No20210 - Long Trunks 1 [In]
No20211 - Long Trunks 1: Snow [In]
No20212 - Long Trunks 1: Shadow [In]
No20213 - Long Trunks 1: Sky [In]
No20270 - Martial Leon [In]
No20271 - Martial Leon: Ruby [In]
No20272 - Martial Leon: Night [In]
No20273 - Martial Leon: Snow [In]
No20280 - Nogue Lyra [In]
No20281 - Nogue Lyra: Steel [In]
No20282 - Nogue Lyra: Night [In]
No20283 - Nogue Lyra: Ruby [In]
No20284 - Nogue Lyra: Shadow [In]
No20300 - Kabuki Cyclone [In]
No20301 - Kabuki Cyclone: Ruby [In]
No20302 - Kabuki Cyclone: Sea [In]
No20303 - Kabuki Cyclone: Shadow [In]
No20520 - Lafitte Acteur [In]
No20521 - Lafitte Acteur: Shadow [In]
No20522 - Lafitte Acteur: Ruby [In]
No20523 - Lafitte Acteur: Sea [In]
No20524 - Lafitte Acteur: Steel [In]
No20540 - The Mad Tailor [In]
No20541 - The Mad Tailor: Sea [In]
No20542 - The Mad Tailor: Ruby [In]
No20543 - The Mad Tailor: Snow [In]
No20544 - The Mad Tailor: Grace [In]
No20560 - Froid Gallows M [In]
No20561 - Froid Gallows M: Snow [In]
No20562 - Froid Gallows M: Ruby [In]
No20563 - Froid Gallows M: Night [In]
No20564 - Froid Gallows M: Grace [In]
No20620 - Teoremard Lad [In]
No20621 - Teoremard Lad: Ruby [In]
No20622 - Teoremard Lad: Sea [In]
No20623 - Teoremard Lad: Grace [In]
No20624 - Teoremard Lad: Snow [In]
No20625 - Teoremard Lad: Moon [In]
No20630 - Lustrous Prince [In]
No20631 - Lustrous Prince: Shadow [In]
No20632 - Lustrous Prince: Leaf [In]
No20633 - Lustrous Prince: Ruby [In]
No20634 - Lustrous Prince: Night [In]
No20635 - Lustrous Prince: Snow [In]
No20650 - Survivalist's Rig: Shadow [In]
No20651 - Survivalist's Rig: Grace [In]
No20660 - Liner Jacket Ensemble: Shadow [In]
No20661 - Liner Jacket Ensemble: Winter [In]
No20690 - Divine Inner [In]
No20691 - Divine Inner: Shadow [In]
No20692 - Divine Inner: Sky [In]
No20693 - Divine Inner: Sage [In]
No20694 - Divine Inner: Steel [In]
No20730 - Varza Rising [In]
No20731 - Varza Rising: Night [In]
No20732 - Varza Rising: Grace [In]
No20733 - Varza Rising: Steel [In]
No20734 - Varza Rising: Snow [In]
No20735 - Varza Rising: Shadow [In]
No20750 - Ring Champ M [In]
No20751 - Ring Champ M: Ruby [In]
No20752 - Ring Champ M: Sea [In]
No20753 - Ring Champ M: Grace [In]
No20754 - Ring Champ M: Snow [In]
No20755 - Ring Champ M: Steel [In]
No20770 - Brave Glory [In]
No20771 - Brave Glory: Moon [In]
No20772 - Brave Glory: Sea [In]
No20773 - Brave Glory: Leaf [In]
No20774 - Brave Glory: Snow [In]
No20775 - Brave Glory Shadow [In]
No20800 - Hardened Emotions [In]
No20801 - Hardened Emotions: Ruby [In]
No20802 - Hardened Emotions: Sea [In]
No20803 - Hardened Emotions: Sun [In]
No20804 - Hardened Emotions: Snow [In]
No20805 - Hardened Emotions: Shadow [In]
No20820 - Règle Jacket: Winter [In]
No20821 - Règle Jacket: Calm [In]
No20830 - Martial Leon: Winter [In]
No20831 - Martial Leon: Shadow [In]
No20870 - Royal Remnants: Winter [In]
No20871 - Royal Remnants: Enigma [In]
No20880 - Nogue Lyra: Enigma [In]
No20881 - Nogue Lyra: Snow [In]
No20910 - Limnick Vance [In]
No20911 - Limnick Vance: Moon [In]
No20912 - Limnick Vance: Night [In]
No20913 - Limnick Vance: Leaf [In]
No20914 - Limnick Vance: Silver [In]
No20915 - Limnick Vance: Shadow [In]
No20920 - Maraud Clan [In]
No20921 - Maraud Clan: Night [In]
No20922 - Maraud Clan: Ruby [In]
No20923 - Maraud Clan: Leaf [In]
No20924 - Maraud Clan: Snow [In]
No20925 - Maraud Clan: Shadow [In]
No20930 - Tank Top 1: Shadow [In]
No20931 - Tank Top 1: Night [In]
No20970 - Kranos Ares [In]
No20971 - Kranos Ares: Snow [In]
No20972 - Kranos Ares: Silver [In]
No20973 - Kranos Ares: Ruby [In]
No20974 - Kranos Ares: Night [In]
No20975 - Kranos Ares: Leaf [In]
No21010 - Tigerblade Armor [In]
No21011 - Tigerblade Armor: Ruby [In]
No21012 - Tigerblade Armor: Sea [In]
No21013 - Tigerblade Armor: Steel [In]
No21014 - Tigerblade Armor: Snow [In]
No21015 - Tigerblade Armor: Shadow [In]
No21100 - Lord Battlewear M [In]
No21101 - Lord Battlewear M: Moon [In]
No21102 - Lord Battlewear M: Snow [In]
No21103 - Lord Battlewear M: Steel [In]
No21110 - Wey Inner [In]
No21111 - Wey Inner: Snow [In]
No21112 - Wey Inner: Ruby [In]
No21113 - Wey Inner: Steel [In]
