ui_accessories_text.text was created: 8/8/2021 8:59:28 PM
Filesize is: 526816 bytes

decoy
Group 0
No25551 - Arcano Waist Ribbon B
No25560 - Show Off Maid Brim
No25561 - Show Off Maid Brim B
No25590 - Glass Bead Earrings: Red
No25591 - Glass Bead Earrings: Blue
No25610 - Belly Ring: Gold
No25611 - Belly Ring: Silver
No25612 - Belly Ring: Red
No25613 - Belly Ring: Blue
No25620 - Tropical Hairband: Black
No25621 - Tropical Hairband: White
No25622 - Tropical Hairband: Navy
No25630 - Hariette Charm
No25640 - Alis Charm
No25650 - Diamos Wings
No25660 - Diamos Horns
No25670 - Diamos Tail
No25680 - Omega Cockatrice Head
No25690 - Shark Head
No25691 - Shark Head B
No25700 - Gené's Hibiscus
No25710 - Annette's Straw Hat
No25711 - Annette Straw Hat B
No25720 - Bluesy Requiem Horns 2
No25750 - Knuckle Guard
No25760 - Anchor Earrings: Gold
No25761 - Anchor Earrings: Silver
No25762 - Anchor Earrings: Black
No25800 - Mechanical Hooves
No25801 - Mechanical Hooves B
No25810 - Curly Neck Hairline Extension
No25820 - Blaster Barrel
No25830 - Frilly Mini Hat
No25831 - Frilly Mini Hat B
No25840 - Frilly Mini-Ribbon
No25841 - Frilly Mini-Ribbon B
No25850 - Full Moon Finery Katana
No25851 - Full Moon Finery Dec Katana B
No25860 - Inyuu Soulfire
No25861 - Inyuu Soulfire B
No25870 - Cafuu Ornament
No25871 - Cafuu Ornament B
No25880 - Cafuu Waist Ribbon
No25881 - Cafuu Waist Ribbon B
No25900 - Eldetros' Winged Hddrs
No25901 - Eldetros' Winged Hddrs B
No25910 - Agito's Corroded Cybr Eye
No25911 - Agito's Corroded Cybr Eye B
No25920 - Yasmi8000C's Hat
No25921 - Yasmi8000C's Hat B
No25930 - Fornis Fugit Ribbon
No25931 - Fornis Fugit Ribbon B
No25940 - Angel Fugi
No25941 - Angel Fugi B
No25950 - Devil Git
No25951 - Devil Git B
No25960 - Space Tuna Cap
No25961 - Space Tuna Cap: Black
No25962 - Space Tuna Cap B
No25970 - Anfang Headgear B
No25990 - Arm Slasher L
No25991 - Arm Slasher R
No26000 - Leg Protectors
No26010 - Curly Bangs Extension
No26011 - Curly Bangs Extension: Black
No26012 - Curly Bangs Extension: Blue
No26013 - Curly Bangs Extension: Purple
No26014 - Curly Bangs Extension: White
No26015 - Curly Bangs Extension: Yellow
No26016 - Curly Bangs Extension: Red
No26020 - Studded Belt
No26021 - Studded Belt B
No26030 - Minitail Extensions
No26040 - Triangle Earrings: Red
No26041 - Triangle Earrings: Blue
No26050 - 3 Kitsune Tails
No26051 - 3 Kitsune Tails: Brown
No26052 - 3 Kitsune Tails: White
No26053 - 3 Kitsune Tails: Black
No26054 - 3 Kitsune Tails: Yellow
No26060 - Winter Cherry Hairpin
No26070 - Cat Ear Headphones: Black
No26071 - Cat Ear Headphones: White
No26080 - Bite-o'-Croquette
No26090 - Stone Bead Bracelet: Gold
No26091 - Stone Bead Bracelet: Silver
No26100 - Slip-On: White
No26101 - Slip-On: Black
No26102 - Slip-On: Camo
No26103 - Slip-On: Leopard
No26110 - Side Bang Extensions B
No26120 - Fan Hair Ornament: Red
No26121 - Fan Hair Ornament: Blue
No26122 - Fan Hair Ornament: Yellow
No26130 - Marron Headphones
No26131 - Melon Headphones
No26140 - Marron Ears
No26141 - Marron S Ears
No26142 - Melon Ears
No26143 - Melon S Ears
No26150 - Marron Tail
No26151 - Marron S Tail
No26152 - Melon Tail
No26153 - Melon S Tail
No26160 - Mechanical Scissors
No26170 - Boynes Headband
No26171 - Boynes Headband B
No26180 - Boynes Ear Cuff
No26181 - Boynes Ear Cuff B
No26190 - Gilfy Headgear
No26191 - Gilfy Headgear B
No26200 - Gilfy Waist
No26201 - Gilfy Waist B
No26210 - Gilfy Tail
No26211 - Gilfy Tail B
No26220 - Brute Neck A
No26221 - Brute Neck B
No26227 - Brute Neck C
No26230 - Clope Hood
No26231 - Clope Hood B
No26240 - Photon Visor
No26260 - Fighter
No26280 - Flight Unit 2
No26300 - Cyber Mask
No26340 - Agito's Headphones
No26341 - Agito's Headphones B
No26350 - Lillipan Frame
No26360 - Ashmaiden Hairpin
No26370 - Protector Eyepatch
No26380 - Protector Chin Guard
No26390 - Protector Ear Guard
No26400 - Satchel
No26401 - Satchel B
No26410 - Liliac Hairclip
No26411 - Liliac Hairclip B
No26420 - Stellar Hat
No26421 - Stellar Hat B
No26430 - Stellar Headphones
No26431 - Stellar Headphones B
No26440 - Stellar Choker
No26441 - Stellar Choker B
No26450 - Stellar Tail
No26451 - Stellar Tail B
No26460 - Loop Extensions
No26470 - Training Wheels
No26480 - Glas Wings: White
No26481 - Glas Wings: Blue
No26482 - Glas Wings: Purple
No26490 - Space Helmet
No26500 - Space Backpack
No26510 - Tortoise Shell Glasses
No26520 - Casual Shoes: Black
No26521 - Casual Shoes: Brown
No26522 - Casual Shoes: Navy
No26560 - Pumpkin Skirt
No26570 - Bite-o'-Macaron: Pink
No26571 - Bite-o'-Macaron: Water
No26572 - Bite-o'-Macaron: Orange
No26573 - Bite-o'-Macaron: White
No26574 - Bite-o'-Macaron: Brown
No26575 - Bite-o'-Macaron: Yellow
No26580 - Beret with Badge
No26581 - Beret with Badge B
No26590 - Fungus Headgear
No26591 - Fungus Headgear B
No26600 - Fungus Tail
No26601 - Fungus Tail B
No26610 - Flower Ribbon Beret
No26611 - Flower Ribbon Beret B
No26620 - Heart Laced Choker
No26621 - Heart Laced Choker B
No26630 - Flowered Bracelet
No26631 - Flowered Bracelet B
No26640 - Hi-Waist Belt: Black
No26641 - Hi-Waist Belt: Brown
No26642 - Hi-Waist Belt: White
No26650 - Hair Turban
No26660 - Shield Cannon
No26700 - Innocencia Hairband
No26701 - Innocencia Hairband B
No26710 - Innocencia Brooch
No26711 - Innocencia Brooch B
No26720 - Innocencia Tail
No26721 - Innocencia Tail B
No26730 - Innocencia Waist Ribbon
No26731 - Innocencia Waist Ribbon B
No26740 - Saphir Cap
No26741 - Saphir Cap B
No26750 - VR Goggles
No26760 - Drone
No26761 - Drone: White
No26762 - Drone: Black
No26770 - Spy Glasses
No26780 - Hairclip: Red
No26781 - Hairclip: White
No26782 - Hairclip: Black
No26783 - Hairclip: Water
No26790 - Gunscissor Case: Black
No26791 - Gunscissor Case: Brown
No26792 - Gunscissor Case: White
No26800 - Lace Headband
No26801 - Lace Headband: Black
No26802 - Lace Headband: White
No26810 - Rare Drop Swingin'!
No26820 - Pixel Glasses: Red
No26821 - Pixel Glasses: White
No26822 - Pixel Glasses: Black
No26830 - Neck Warmer
No26840 - Cone
No26841 - Cone: White
No26842 - Cone: Hair-colored
No26843 - Cone: Skin-colored
No26850 - Cylinder
No26851 - Cylinder: White
No26852 - Cylinder: Hair-colored
No26853 - Cylinder: Skin-colored
No26860 - Attendant Frill
No26870 - Attendant Apron
No26900 - Mikoto Corsage C
No26910 - Matoi's Extension
No26930 - Stella Earrings
No26940 - Popona Armband
No26950 - Popona Hat
No26960 - Popona Waist Cape
No26970 - Windis Hat
No26980 - Jasper C Pendant
No26990 - Jasper C Earrings
No27000 - Rosalinde L Hair Ornament
No27010 - Blau Cap
No27011 - Blau Cap B
No27020 - Glamora Bell Ribbon
No27021 - Glamora Bell Ribbon B
No27030 - Melter Cap
No27031 - Melter Cap B
No27040 - Melter Brooch
No27041 - Melter Brooch B
No27050 - Margareta Head-Mount
No27060 - Luther Head-Mount 2
No27070 - Shoepy Hair Accessory
No27080 - Camelia Springtime Hairclip
No27081 - Camelia Springtime Hairclip B
No27090 - Camelia Springtime Ribbon
No27091 - Camelia Springtime Ribbon B
No27100 - Sugary Head Mouse
No27101 - Sugary Head Mouse B
No27110 - Sugary Bell Ribbon
No27111 - Sugary Bell Ribbon B
No27120 - Sugary Cat Ears
No27121 - Sugary Cat Ears B
No27130 - Rare Drop Necklace: Rainbow B
No27140 - Luxurious Bang Extension
No27150 - Mouse Tail
No27151 - Mouse Tail: Gray
No27152 - Mouse Tail: White
No27160 - Mouse Ears
No27161 - Mouse Ears: Gray
No27162 - Mouse Ears: White
No27170 - Flower Foot Accessory: Red
No27171 - Flower Foot Accessory: Purple
No27172 - Flower Foot Accessory: White
No27180 - Fluffy Socks A
No27181 - Fluffy Socks B
No27182 - Fluffy Socks C
No27190 - Hand Fan A
No27191 - Hand Fan B
No27192 - Hand Fan C
No27200 - Hip Sake Bottle
No27210 - Fluttering Scarf: White
No27211 - Fluttering Scarf: Black
No27212 - Fluttering Scarf: Red
No27220 - Evril Hat
No27221 - Evril Hat B
No27230 - Evril Glas
No27231 - Evril Glas B
No27240 - Butterfly Breeze Hairclip
No27241 - Butterfly Breeze Hairclip B
No27250 - Crested Hat
No27251 - Crested Hat B
No27260 - Lilac Princess Hairclip
No27261 - Lilac Princess Hairclip B
No27270 - Lilac Princess Hairpin
No27271 - Lilac Princess Hairpin B
No27280 - Lilac Princess Earrings
No27281 - Lilac Princess Earrings B
No27290 - Forest Girl Beret
No27291 - Forest Girl Beret B
No27300 - Teresa Tiara
No27301 - Teresa Tiara B
No27310 - Teresa Choker
No27311 - Teresa Choker B
No27320 - Lily Princess Hairclip
No27321 - Lily Princess Hairclip B
No27340 - Fluffy Neck Hairline Extension
No27350 - Wrist Shackles
No27360 - Sorcerous Circle: Blue
No27361 - Sorcerous Circle: Red
No27362 - Sorcerous Circle: Yellow
No27363 - Sorcerous Circle: Green
No27364 - Sorcerous Circle: Purple
No27370 - Perfume Wings: Blue
No27371 - Perfume Wings: Red
No27372 - Perfume Wings: Yellow
No27373 - Perfume Wings: Green
No27374 - Perfume Wings: Purple
No27380 - Bunny Ears Filter
No27381 - Bunny Nose Filter
No27390 - Multi Wing Blade L
No27391 - Multi Wing Blade R
No27410 - Candy Headgear Ｂ
No27411 - Candy Headgear B: Black
No27412 - Candy Headgear B: Pink
No27430 - ARKS Beret
No27431 - ARKS Beret B
No27440 - Wimp Hat
No27450 - Wimp Wings
No27460 - Wimp Tail
No27470 - Wimp Ribbons
No27480 - Truc Nurse Hat
No27490 - Truc Mask
No27500 - Truc Leg Pouch
No27510 - Truc Syringe
No27520 - Water Ball
No27530 - Close Shoulderpad
No27531 - Close Shoulderpad B
No27532 - Close Shoulderpad C
No27540 - Close Pouch
No27541 - Close Pouch B
No27542 - Close Pouch C
No27550 - Rappy Knit Cap
No27551 - Love Rappy Knit Cap
No27552 - Lovey Rappy Knit Cap
No27560 - Lock and Key Necklace: Gold
No27561 - Lock and Key Necklace: Silver
No27570 - Ear Feathers: Blue
No27571 - Ear Feathers: White
No27572 - Ear Feathers: Black
No27590 - Bladed Leg Armor
No27600 - Melissa Hat
No27610 - Zola Pendant
No27620 - Abeille Hat
No27630 - Rosalinde C Shoulder Plate
No27640 - Rosalinde C Waist Plate
No27650 - Rosalinde C Hair Ornament
No27660 - Rosalinde C Necklace
No27670 - Tienne Hat
No27680 - Brownie Beret
No27690 - Praline Hat
No27700 - Camellia Ribbon Headdress
No27710 - Fierté Scarf
No27720 - Fierté Earrings
No27730 - Amel Goggles
No27731 - Amel Goggles: White
No27732 - Amel Goggles B
No27740 - Amel Headphones
No27741 - Amel Headphones: White
No27742 - Amel Headphones B
No27750 - Texio Shoulder Parts
No27751 - Texio Shoulder Parts: White
No27752 - Texio Shoulder Parts B
No27760 - Texio Waist Parts
No27761 - Texio Waist Parts: White
No27762 - Texio Waist Parts B
No27770 - Amel Waist Parts
No27771 - Amel Waist Parts: White
No27772 - Amel Waist Parts B
No27780 - Amel Flower Ornaments
No27781 - Amel Flower Ornaments B
No27790 - Discar Necklace
No27800 - Discar Earrings
No27820 - Avion Orb Thrusters
No27821 - Avion Orb Wings
No27830 - Avion Dusk Thrusters
No27831 - Avion Dusk Wings
No27840 - Old-Fashioned Earrings
No27850 - Old-Fashioned Hat
No27860 - Maikagura Fox Mask
No27890 - Dragon Chestpiece 2
No27900 - Solis Headgear
No27901 - Solis Headgear B
No27930 - Old Glory
No27940 - Eagle Pendant
No27950 - Élégante Hat
No27951 - Élégante Hat B
No27960 - Élégante Ears
No27961 - Élégante Ears B
No27970 - Ganache Hat
No27980 - Diner Visor
No27990 - Innocent Zero Collar
No27991 - Innocent Zero Collar B
No28000 - Bad ARKS Eyebrow Piercing
No28010 - Margareta's Hair Ornament
No28020 - Margareta's Necklace
No28030 - Margareta's Back Adornment
No28040 - Ganache Ribbon Bowtie
No28050 - Noava Leg Gear
No28060 - Noava Hairclip
No28070 - Stella Heresy Horns
No28080 - Stella Heresy Tail
No28090 - Stella Heresy Wings
No28100 - Stella Heresy Belt
No28110 - Margareta Pin
No28111 - Matoi Pin
No28112 - Hariette Pin
No28113 - Luther Pin
No28114 - Hitsugi Button
No28115 - Elmir Pin
No28120 - Pirate Coat
No28130 - Uncle Sam Hat
No28140 - Battlesuit Wings
No28150 - Battlesuit Crest
No28160 - Chocolate Heart Corsage
No28161 - Chocolate Heart Corsage: White
No28162 - Chocolate Heart Corsage: Berry
No28180 - Shoulder Devil: Red
No28181 - Shoulder Devil: Blue
No28190 - Side Cape
No28200 - Uncle Sam Beard
No28210 - Frilly Sleeves: White
No28211 - Frilly Sleeves: Black
No28220 - Shaker Mask
No28230 - Japanese-style Ribbon
No28270 - One-eyed Gas Mask
No28271 - One-eyed Gas Mask: Green
No28272 - One-eyed Gas Mask: White
No28273 - One-eyed Gas Mask: Red
No28274 - One-eyed Gas Mask: Blue
No28280 - Mechanical Spine: Black
No28281 - Mechanical Spine: White
No28290 - Animal Legs
No28300 - Smoky Photon: Water
No28301 - Smoky Photon: Red
No28310 - Thigh Tights
No28320 - Hitomi Mask A
No28321 - Hitomi Mask B
No28330 - Meseta Circle
No28340 - Blocky Wild Beard
No28350 - Bifröst Orbit
No28351 - Bifröst Mirage
No28352 - Bifröst Nova
No28360 - Photo Backdrop: White
No28361 - Photo Backdrop: Black
No28362 - Photo Backdrop: Green
No28363 - Photo Backdrop: Blue
No28370 - SF Ballooned Bosom: White
No28371 - SF Ballooned Bosom: Black
No28380 - Japanese Ballooned Bosom: Wht
No28381 - Japanese Ballooned Bosom: Blk
No28390 - Lumithread Hairpin
No28391 - Lumithread Hairpin: Red
No28392 - Lumithread Hairpin: Water
No28393 - Lumithread Hairpin: Green
No28394 - Lumithread Hairpin: Purple
No28395 - Lumithread Hairpin: Yellow
No28400 - Long L Ribbon A
No28401 - Long L Ribbon B
No28402 - Long L Ribbon C
No28410 - Variety Mask A
No28411 - Variety Mask B
No28420 - Kitty Kat Face
No28430 - Luminess Ribbon
No28440 - Luminess Satella
No28450 - Luminess Visor
No28460 - Rappy Hero Scarf
No28461 - Dark Rappy Hero Scarf
No28470 - Ear-covering Extension
No28480 - Action Tail
No28490 - Carp Streamer Hat: Black
No28491 - Carp Streamer Hat: Red
No28492 - Carp Streamer Hat: Blue
No28500 - Perched Raven: Black
No28501 - Perched Raven: White
No28510 - Lace Cat Ears: Black
No28511 - Lace Cat Ears: White
No28520 - Gené Bunny Headgear
No28540 - Alien Mask
No28580 - Hovering UFO
No28590 - Boarding School Cap
No28600 - Boarding School Glasses
No28610 - Aphtal DN Wings
No28620 - Holcid DN Wings A
No28630 - Furta Visor
No28640 - Unique Tongue: Pink
No28641 - Unique Tongue: Purple
No28642 - Unique Tongue: Blue
No28650 - Ganache Back Ribbon
No28660 - Waist Cape
No28680 - Variety Mask D
No28700 - True Headgear
No28710 - Poison Hair Ribbon
No28720 - Zooey Mask
No28730 - Lux Turban
No28740 - Neo Victorian Hat
No28750 - Liar Nose
No28760 - Sega Saturn Pad
No28770 - Wireless Earphones: Red
No28771 - Wireless Earphones: Blue
No28772 - Wireless Earphones: Black
No28773 - Wireless Earphones: White
No28780 - Rappy Bib
No28790 - Japanese Back Ribbon: Yellow
No28791 - Japanese Back Ribbon: Gray
No28792 - Japanese Back Ribbon: Red
No28793 - Japanese Back Ribbon: Purple
No28800 - Sailor Collar A
No28801 - Sailor Collar B
No28802 - Sailor Collar C
No28810 - Ankle Back Ribbons: Black
No28811 - Ankle Back Ribbons: White
No28812 - Ankle Back Ribbons: Red
No28820 - Speaker Pods
No28830 - Bunny Cape: White
No28831 - Bunny Cape: Brown
No28832 - Bunny Cape: Gray
No28833 - Bunny Cape: Pink
No28840 - Razor Wire Necklace: Silver
No28841 - Razor Wire Necklace: Gold
No28850 - Cord Hair Accessory L
No28851 - Cord Hair Accessory L: Green
No28852 - Cord Hair Accessory L: Pink
No28853 - Cord Hair Accessory L: Blue
No28854 - Cord Hair Accessory R
No28855 - Cord Hair Accessory R: Green
No28856 - Cord Hair Accessory R: Pink
No28857 - Cord Hair Accessory R: Blue
No28860 - Arm Dress L: White
No28861 - Arm Dress L: Black
No28862 - Arm Dress L: Red
No28863 - Arm Dress R: White
No28864 - Arm Dress R: Black
No28865 - Arm Dress R: Red
No28870 - Fur Shoulder Ornament: White
No28871 - Fur Shoulder Ornament: Black
No28872 - Fur Shoulder Ornament: Gray
No28873 - Fur Shoulder Ornament: Brown
No28880 - Head-Mounted Kettle: New
No28881 - Head-Mounted Kettle: Old
No28890 - Atolusk Headphones
No28900 - Cyclops Mask
No28910 - Sparkler
No28920 - Glowing Eye Effect A
No28921 - Glowing Eye Effect B
No28930 - Cute Floppy Hat
No28940 - Cute Floppy Hair Ornament
No28950 - Asteraude Hair Ornament
No28960 - Clione Head Ornament
No28970 - True Bloom A
No28980 - True Bloom B
No28990 - True Bloom C
No29000 - Hitsugi Serpentine Wings A
No29010 - Hitsugi Serpentine Wings B
No29020 - Hitsugi Ribbon
No29030 - Hitsugi Hairclip
No29040 - Expiation Hat
No29070 - Polygonal Waist Parts
No29071 - Polygonal Waist Parts: Moon
No29072 - Polygonal Waist Parts: Rainbow
No29073 - Polygonal Waist Parts: Blaze
No29074 - Polygonal Waist Parts: Sky
No29080 - Maris Hat
No29090 - Raphe Scarf
No29100 - Raphe Hat
No29110 - Sakura Amamiya's Ribbon
No29130 - MFDB Cap A
No29140 - MFDB Cap B
No29150 - MFDB Boots
No29160 - MFDB Tail
No29170 - Idea Hip Shields
No29171 - Idea Hip Shields B
No29180 - Idea Hooded Cape
No29181 - Idea Hooded Cape B
No29190 - Idea Sleeves
No29191 - Idea Sleeves B
No29200 - Idea Boots
No29201 - Idea Boots B
No29210 - Cat Hat
No29220 - Prayer Veil
No29240 - Energy Wings
No29260 - Gené's Deck Shoes
No29270 - Gené's Summer Beret
No29280 - Anberil Hat
No29281 - Anberil Hat B
No29282 - Anberil Hat C
No29290 - Anberil Earrings
No29300 - Casual Sonar: Blue
No29301 - Casual Sonar: Orange
No29302 - Casual Sonar: Green
No29303 - Casual Sonar: Yellow
No29320 - Waist Frill: Red
No29321 - Waist Frill: Water
No29322 - Waist Frill: Black
No29323 - Waist Frill: Navy
No29330 - Head-Mount Pilot
No29340 - Floating Knife
No29350 - Sardhuo Pius
No29360 - Wartze Hair Cuff
No29440 - Steck Gas Mask
No29450 - Vigil Hair Ornament
No29460 - Vigil Ribbon
No29470 - Crane Bridal Headdress
No29480 - Crane Winged Headdress
No29490 - Back Pareo A
No29491 - Back Pareo B
No29492 - Back Pareo C
No29493 - Back Pareo D
No29500 - Hexawings: Water
No29501 - Hexawings: Blue
No29502 - Hexawings: Red
No29520 - Waist Ribbon: Red
No29521 - Waist Ribbon: Blue
No29522 - Waist Ribbon: Black
No29530 - Pleated Pareo: Red
No29531 - Pleated Pareo: Blue
No29532 - Pleated Pareo: Black
No29540 - Fancy Wings: Purple
No29541 - Fancy Wings: Blue
No29542 - Fancy Wings: Green
No29550 - Floaty Effect
No29560 - Argent Wings
No29570 - Nose Whip: White
No29571 - Nose Whip: Pink
No29572 - Nose Whip: Water
No29580 - Frilly Short Apron: White
No29581 - Frilly Short Apron: Pink
No29590 - Noble Waist Cape: Red
No29591 - Noble Waist Cape: Blue
No29592 - Noble Waist Cape: Silver
No29600 - Dstnct Dbl-Edged Eyelids
No29610 - Full Outer Lashes: Black
No29611 - Full Outer Lashes: Brown
No29612 - Full Outer Lashes: Navy
No29613 - Full Outer Lashes: White
No29620 - Bunny Ears Hood: White
No29621 - Bunny Ears Hood: Pink
No29622 - Bunny Ears Hood: Black
No29623 - Bunny Ears Hood: Red
No29630 - Floating Book
No29640 - Crystal Wings: Purple
No29641 - Crystal Wings: Pink
No29642 - Crystal Wings: Green
No29650 - Signal Wings: Blue
No29651 - Signal Wings: White
No29652 - Signal Wings: Red
No29653 - Signal Wings: Purple
No29660 - Wireframe Butterfly A
No29661 - Wireframe Butterfly B
No29670 - Sengoku Shldr Plate L A
No29671 - Sengoku Shldr Plate R A
No29672 - Sengoku Shldr Plate L B
No29673 - Sengoku Shldr Plate R B
No29674 - Sengoku Shldr Plate L C
No29675 - Sengoku Shldr Plate R C
No29680 - Loafers: Black
No29681 - Loafers: Brown
No29682 - Loafers: White
No29690 - Lace Ribbon L: Red
No29691 - Lace Ribbon R: Red
No29692 - Lace Ribbon L: White
No29693 - Lace Ribbon R: White
No29694 - Lace Ribbon L: Blue
No29695 - Lace Ribbon R: Blue
No29696 - Lace Ribbon L: Purple
No29697 - Lace Ribbon R: Purple
No29700 - Clear Shield L: Blue
No29701 - Clear Shield R: Blue
No29702 - Clear Shield L: Red
No29703 - Clear Shield R: Red
No29704 - Clear Shield L: Purple
No29705 - Clear Shield R: Purple
No29706 - Clear Shield L: Yellow
No29707 - Clear Shield R: Yellow
No29710 - Gesang Earrings
No29720 - Circular Keyboard: Blue
No29721 - Circular Keyboard: Pink
No29722 - Circular Keyboard: Green
No29730 - Bite-o'-Choco-Banana
No29731 - Bite-o'-Choco-Banana: White
No29732 - Bite-o'-Choco-Banana: Sbry
No29740 - Marine Corsage
No29750 - Pochka Hair Ornament
No29760 - Fruit Veil
No29770 - Fruit Ribbon
No29780 - Fruit Earrings
No29790 - Butterfly Wings: Purple
No29791 - Butterfly Wings: Blue
No29792 - Butterfly Wings: Red
No29800 - Dark Butterfly: Red
No29801 - Dark Butterfly: Purple
No29802 - Dark Butterfly: Blue
No29810 - Rappy Water Bottle
No29811 - Love Rappy Water Bottle
No29820 - Glorious Crst Ornmnt Horn
No29830 - Glorious Crest Mizubiki
